AKUU01000006.1_21_480_866	ENS	lys
AKUU01000008.1_198_67_459	ENS	ala
AKUU01000008.1_198_1564_1954	ENS	ala|gly
AKUU01000008.1_259_84_533	ENS	ala
AKUU01000008.1_968_5_209	ENS	ala
AKUU01000008.1_968_1329_1726	ENS	ala
AKUU01000008.1_970_488_880	ENS	phe
AKUU01000008.1_970_1995_2398	ENS	thr
AKUU01000008.1_1523_1559_1967	ENS	thr
AKUU01000008.1_1523_486_894	ENS	thr
AKUU01000008.1_2175_78_160	ENS	ala
AKUU01000008.1_2175_168_456	ENS	ala
AKUU01000009.1_1_2_368	ENS	thr
AKUU01000009.1_1_5077_5469	ENS	tyr
AKUU01000009.1_1_1471_1860	ENS	ala
AKUU01000009.1_1_4021_4411	ENS	thr
AKUU01000009.1_1_6136_6530	ENS	leu
AKUU01000009.1_1_2527_2917	ENS	phe
AKUW01000001.1_349_78_160	ENS	ala
AKUW01000001.1_349_168_456	ENS	ala
AKUW01000008.1_136_515_905	ENS	ala
AKUW01000008.1_137_484_885	ENS	ala
AKUW01000008.1_138_580_971	ENS	athr|thr
AKUW01000008.1_266_480_866	ENS	lys
AKUW01000012.1_82_1564_1954	ENS	ala|gly
AKUW01000012.1_82_67_459	ENS	ala
AKUW01000012.1_143_84_533	ENS	ala
AKUW01000012.1_852_67_458	ENS	ala
AKUW01000012.1_852_1578_1975	ENS	ala
AKUW01000012.1_853_488_880	ENS	phe
AKUW01000012.1_853_1995_2398	ENS	thr
AKUW01000012.1_1405_1139_1547	ENS	thr
AKUW01000012.1_1405_66_474	ENS	thr
AKUW01000012.1_1406_4544_4934	ENS	thr
AKUW01000012.1_1406_3050_3440	ENS	phe
AKUW01000012.1_1406_486_891	ENS	thr
AKUW01000012.1_1406_5600_5992	ENS	tyr
AKUW01000012.1_1406_6659_7053	ENS	leu
AKUW01000012.1_1406_1994_2383	ENS	ala
AKUV01000001.1_10_4544_4934	ENS	thr
AKUV01000001.1_10_3050_3440	ENS	phe
AKUV01000001.1_10_486_891	ENS	thr
AKUV01000001.1_10_1994_2383	ENS	ala
AKUV01000001.1_10_5600_5992	ENS	tyr
AKUV01000001.1_10_6659_7053	ENS	leu
AKUV01000001.1_660_78_160	ENS	ala
AKUV01000001.1_660_168_456	ENS	ala
AKUV01000006.1_136_515_905	ENS	ala
AKUV01000006.1_137_484_885	ENS	ala
AKUV01000006.1_138_580_971	ENS	athr|thr
AKUV01000006.1_266_480_866	ENS	lys
AKUV01000009.1_82_67_459	ENS	ala
AKUV01000009.1_82_1564_1954	ENS	ala|gly
AKUV01000009.1_143_84_533	ENS	ala
AKUV01000009.1_852_1329_1726	ENS	ala
AKUV01000009.1_852_5_209	ENS	ala
AKUV01000009.1_854_1995_2398	ENS	thr
AKUV01000009.1_854_488_880	ENS	phe
AKUX01000003.1_36_169_456	ENS	ala
AKUX01000003.1_36_78_161	ENS	ala
AKUX01000003.1_189_565_867	ENS	ala
AKUX01000009.1_141_515_905	ENS	ala
AKUX01000009.1_142_484_885	ENS	ala
AKUX01000009.1_143_580_971	ENS	athr|thr
AKUX01000009.1_266_480_866	ENS	lys
AKUX01000009.1_273_532_932	ENS	ala
AKUX01000009.1_276_869_1275	ENS	ala
AKUX01000010.1_705_96_551	ENS	b-ala
AKUX01000011.1_187_67_459	ENS	ala
AKUX01000011.1_187_1564_1954	ENS	ala|gly
AKUX01000011.1_239_84_533	ENS	ala
AKUX01000012.1_390_67_458	ENS	ala
AKUX01000012.1_390_1578_1975	ENS	ala
AKUX01000012.1_391_488_880	ENS	phe
AKUX01000012.1_391_1995_2398	ENS	thr
AKUX01000012.1_993_486_894	ENS	thr
AKUX01000012.1_993_1559_1967	ENS	thr
AKUX01000013.1_2_6131_6525	ENS	leu
AKUX01000013.1_2_2_363	ENS	thr
AKUX01000013.1_2_4016_4406	ENS	athr|thr
AKUX01000013.1_2_1466_1855	ENS	ala
AKUX01000013.1_2_2522_2912	ENS	phe
AKUX01000013.1_2_5072_5464	ENS	tyr
AKUY01000008.1_33_78_161	ENS	ala
AKUY01000008.1_33_169_456	ENS	ala
AKUY01000008.1_186_565_867	ENS	ala
AKUY01000020.1_141_515_905	ENS	ala
AKUY01000020.1_142_484_885	ENS	ala
AKUY01000020.1_143_580_971	ENS	athr|thr
AKUY01000020.1_266_480_866	ENS	lys
AKUY01000020.1_273_532_933	ENS	ala
AKUY01000020.1_276_869_1275	ENS	ala
AKUY01000025.1_114_96_551	ENS	b-ala
AKUY01000029.1_99_1564_1954	ENS	ala|gly
AKUY01000029.1_99_67_459	ENS	ala
AKUY01000029.1_151_84_533	ENS	ala
AKUY01000032.1_389_67_458	ENS	ala
AKUY01000032.1_389_1578_1975	ENS	ala
AKUY01000032.1_390_488_880	ENS	phe
AKUY01000032.1_390_1995_2398	ENS	thr
AKUY01000033.1_153_66_474	ENS	thr
AKUY01000033.1_153_1139_1547	ENS	thr
AKUY01000033.1_154_6659_7053	ENS	leu
AKUY01000033.1_154_1994_2383	ENS	ala
AKUY01000033.1_154_3050_3440	ENS	phe
AKUY01000033.1_154_5600_5992	ENS	tyr
AKUY01000033.1_154_486_891	ENS	thr
AKUY01000033.1_154_4544_4934	ENS	athr|thr
AKUF01000004.1_69_78_161	ENS	ala
AKUF01000004.1_69_169_456	ENS	ala
AKUF01000005.1_105_565_867	ENS	ala
AKUF01000006.1_1184_515_905	ENS	ala
AKUF01000006.1_1185_484_885	ENS	ala
AKUF01000006.1_1186_580_971	ENS	athr|thr
AKUF01000007.1_81_480_866	ENS	lys
AKUF01000007.1_88_532_933	ENS	ala
AKUF01000007.1_91_869_1275	ENS	ala
AKUF01000007.1_792_96_551	ENS	b-ala
AKUF01000008.1_187_1564_1954	ENS	ala|gly
AKUF01000008.1_187_67_459	ENS	ala
AKUF01000008.1_239_84_533	ENS	ala
AKUF01000008.1_973_67_458	ENS	ala
AKUF01000008.1_973_1578_1975	ENS	ala
AKUF01000008.1_974_488_880	ENS	phe
AKUF01000008.1_974_1995_2398	ENS	thr
AKUF01000008.1_1574_1139_1547	ENS	thr
AKUF01000008.1_1574_66_474	ENS	thr
AKUF01000008.1_1575_3050_3440	ENS	phe
AKUF01000008.1_1575_486_891	ENS	thr
AKUF01000008.1_1575_5600_5992	ENS	tyr
AKUF01000008.1_1575_1994_2383	ENS	ala
AKUF01000008.1_1575_6659_7053	ENS	leu
AKUF01000008.1_1575_4544_4934	ENS	athr|thr
AKUK01000001.1_51_78_160	ENS	ala
AKUK01000001.1_51_168_456	ENS	ala
AKUK01000010.1_73_515_905	ENS	ala
AKUK01000010.1_74_484_885	ENS	ala
AKUK01000010.1_75_580_971	ENS	athr|thr
AKUK01000010.1_200_480_866	ENS	lys
AKUK01000012.1_197_1564_1954	ENS	ala|gly
AKUK01000012.1_197_67_459	ENS	ala
AKUK01000012.1_259_84_533	ENS	ala
AKUK01000012.1_1079_67_458	ENS	ala
AKUK01000012.1_1079_1578_1975	ENS	ala
AKUK01000012.1_1080_488_880	ENS	phe
AKUK01000012.1_1080_1995_2398	ENS	thr
AKUK01000013.1_378_1139_1547	ENS	thr
AKUK01000013.1_378_66_474	ENS	thr
AKUK01000013.1_379_6659_7053	ENS	leu
AKUK01000013.1_379_486_891	ENS	thr
AKUK01000013.1_379_4544_4934	ENS	thr
AKUK01000013.1_379_1994_2383	ENS	ala
AKUK01000013.1_379_5600_5992	ENS	tyr
AKUK01000013.1_379_3050_3440	ENS	phe
AKUM01000001.1_349_78_160	ENS	ala
AKUM01000001.1_349_168_456	ENS	ala
AKUM01000003.1_235_515_905	ENS	ala
AKUM01000003.1_236_484_885	ENS	ala
AKUM01000003.1_237_580_971	ENS	athr|thr
AKUM01000004.1_19_480_866	ENS	lys
AKUM01000006.1_82_1564_1954	ENS	ala|gly
AKUM01000006.1_82_67_459	ENS	ala
AKUM01000006.1_143_84_533	ENS	ala
AKUM01000006.1_852_67_458	ENS	ala
AKUM01000006.1_852_1578_1975	ENS	ala
AKUM01000006.1_853_1995_2398	ENS	thr
AKUM01000006.1_853_488_880	ENS	phe
AKUM01000006.1_1405_66_474	ENS	thr
AKUM01000006.1_1405_1139_1547	ENS	thr
AKUM01000006.1_1406_3050_3440	ENS	phe
AKUM01000006.1_1406_486_891	ENS	thr
AKUM01000006.1_1406_4544_4934	ENS	thr
AKUM01000006.1_1406_5600_5992	ENS	tyr
AKUM01000006.1_1406_6659_7053	ENS	leu
AKUM01000006.1_1406_1994_2383	ENS	ala
AKUO01000002.1_348_78_160	ENS	ala
AKUO01000002.1_348_168_456	ENS	ala
AKUO01000007.1_136_515_905	ENS	ala
AKUO01000007.1_137_484_885	ENS	ala
AKUO01000007.1_138_580_971	ENS	athr|thr
AKUO01000007.1_266_480_866	ENS	lys
AKUO01000009.1_197_67_459	ENS	ala
AKUO01000009.1_197_1564_1954	ENS	ala|gly
AKUO01000009.1_258_84_533	ENS	ala
AKUO01000009.1_967_67_458	ENS	ala
AKUO01000009.1_967_1578_1975	ENS	ala
AKUO01000009.1_968_1995_2398	ENS	thr
AKUO01000009.1_968_488_880	ENS	phe
AKUO01000009.1_1520_66_474	ENS	thr
AKUO01000009.1_1520_1139_1547	ENS	thr
AKUO01000009.1_1521_3050_3440	ENS	phe
AKUO01000009.1_1521_1994_2383	ENS	ala
AKUO01000009.1_1521_5600_5992	ENS	tyr
AKUO01000009.1_1521_4544_4934	ENS	thr
AKUO01000009.1_1521_486_891	ENS	thr
AKUO01000009.1_1521_6659_7053	ENS	leu
AKUN01000003.1_165_515_905	ENS	ala
AKUN01000003.1_166_484_885	ENS	ala
AKUN01000003.1_167_580_971	ENS	athr|thr
AKUN01000004.1_21_480_866	ENS	lys
AKUN01000006.1_82_67_459	ENS	ala
AKUN01000006.1_82_1564_1954	ENS	ala|gly
AKUN01000006.1_143_84_533	ENS	ala
AKUN01000007.1_458_5_209	ENS	ala
AKUN01000007.1_458_1329_1726	ENS	ala
AKUN01000007.1_460_1995_2398	ENS	thr
AKUN01000007.1_460_488_880	ENS	phe
AKUN01000007.1_1012_1139_1547	ENS	thr
AKUN01000007.1_1012_66_474	ENS	thr
AKUN01000007.1_1013_5600_5992	ENS	tyr
AKUN01000007.1_1013_6659_7053	ENS	leu
AKUN01000007.1_1013_486_891	ENS	thr
AKUN01000007.1_1013_1994_2383	ENS	ala
AKUN01000007.1_1013_4544_4934	ENS	thr
AKUN01000007.1_1013_3050_3440	ENS	phe
AKUN01000007.1_1663_78_160	ENS	ala
AKUN01000007.1_1663_168_456	ENS	ala
AKUQ01000001.1_368_167_456	ENS	ala
AKUQ01000001.1_368_78_160	ENS	ala
AKUQ01000001.1_521_564_867	ENS	ala
AKUQ01000007.1_87_515_905	ENS	ala
AKUQ01000007.1_88_484_885	ENS	ala
AKUQ01000007.1_89_580_971	ENS	athr|thr
AKUQ01000007.1_215_480_866	ENS	lys
AKUQ01000009.1_209_96_551	ENS	b-ala
AKUQ01000010.1_201_67_459	ENS	ala
AKUQ01000010.1_201_1564_1954	ENS	ala|gly
AKUQ01000010.1_253_84_533	ENS	ala
AKUQ01000011.1_835_175_572	ENS	ala
AKUQ01000011.1_836_67_458	ENS	ala
AKUQ01000011.1_837_1995_2398	ENS	thr
AKUQ01000011.1_837_488_880	ENS	phe
AKUQ01000011.1_1399_2_410	ENS	thr
AKUQ01000011.1_1399_1075_1483	ENS	thr
AKUQ01000012.1_2_1449_1838	ENS	ala
AKUQ01000012.1_2_3999_4389	ENS	thr
AKUQ01000012.1_2_5055_5447	ENS	tyr
AKUQ01000012.1_2_2505_2895	ENS	phe
AKUQ01000012.1_2_6114_6508	ENS	leu
AKUQ01000012.1_2_2_346	ENS	thr
AKUE01000004.1_736_515_905	ENS	ala
AKUE01000004.1_737_484_885	ENS	ala
AKUE01000004.1_738_580_971	ENS	athr|thr
AKUE01000004.1_861_480_866	ENS	lys
AKUE01000004.1_868_532_933	ENS	ala
AKUE01000004.1_871_869_1275	ENS	ala
AKUE01000005.1_523_96_551	ENS	b-ala
AKUE01000005.1_878_1564_1954	ENS	ala|gly
AKUE01000005.1_878_67_459	ENS	ala
AKUE01000005.1_930_84_533	ENS	ala
AKUE01000005.1_1663_67_458	ENS	ala
AKUE01000005.1_1663_1188_1227	ENS	ala
AKUE01000005.1_1664_1995_2398	ENS	thr
AKUE01000005.1_1664_488_880	ENS	phe
AKUE01000005.1_2270_66_474	ENS	thr
AKUE01000005.1_2270_1139_1547	ENS	thr
AKUE01000005.1_2271_486_891	ENS	thr
AKUE01000005.1_2271_3050_3440	ENS	phe
AKUE01000005.1_2271_5600_5992	ENS	tyr
AKUE01000005.1_2271_4544_4934	ENS	athr|thr
AKUE01000005.1_2271_1994_2383	ENS	ala
AKUE01000005.1_2271_6659_7053	ENS	leu
AKUE01000005.1_3063_169_456	ENS	ala
AKUE01000005.1_3063_78_161	ENS	ala
AKUE01000005.1_3216_565_867	ENS	ala
AKUB01000003.1_87_515_905	ENS	ala
AKUB01000003.1_88_484_885	ENS	ala
AKUB01000003.1_89_580_971	ENS	athr|thr
AKUB01000003.1_215_480_866	ENS	lys
AKUB01000006.1_163_96_551	ENS	b-ala
AKUB01000007.1_201_1564_1954	ENS	ala|gly
AKUB01000007.1_201_67_459	ENS	ala
AKUB01000007.1_253_84_533	ENS	ala
AKUB01000007.1_1137_175_572	ENS	ala
AKUB01000007.1_1138_67_458	ENS	ala
AKUB01000007.1_1139_1995_2398	ENS	thr
AKUB01000007.1_1139_488_880	ENS	phe
AKUB01000007.1_1699_1139_1547	ENS	thr
AKUB01000007.1_1699_66_474	ENS	thr
AKUB01000007.1_1700_4544_4934	ENS	thr
AKUB01000007.1_1700_1994_2383	ENS	ala
AKUB01000007.1_1700_6659_7053	ENS	leu
AKUB01000007.1_1700_3050_3440	ENS	phe
AKUB01000007.1_1700_5600_5992	ENS	tyr
AKUB01000007.1_1700_486_891	ENS	thr
AKUB01000007.1_2406_78_160	ENS	ala
AKUB01000007.1_2406_167_456	ENS	ala
AKUB01000007.1_2559_564_867	ENS	ala
AKUC01000006.1_87_515_905	ENS	ala
AKUC01000006.1_88_484_885	ENS	ala
AKUC01000006.1_89_580_971	ENS	athr|thr
AKUC01000006.1_215_480_866	ENS	lys
AKUC01000007.1_196_96_551	ENS	b-ala
AKUC01000007.1_561_1564_1954	ENS	ala|gly
AKUC01000007.1_561_67_459	ENS	ala
AKUC01000007.1_613_84_533	ENS	ala
AKUC01000007.1_1497_175_572	ENS	ala
AKUC01000007.1_1498_67_458	ENS	ala
AKUC01000007.1_1499_1995_2398	ENS	thr
AKUC01000007.1_1499_488_880	ENS	phe
AKUC01000007.1_2060_1139_1547	ENS	thr
AKUC01000007.1_2060_66_474	ENS	thr
AKUC01000007.1_2061_3050_3440	ENS	phe
AKUC01000007.1_2061_1994_2383	ENS	ala
AKUC01000007.1_2061_5600_5992	ENS	tyr
AKUC01000007.1_2061_4544_4934	ENS	thr
AKUC01000007.1_2061_486_891	ENS	thr
AKUC01000007.1_2061_6659_7053	ENS	leu
AKUC01000007.1_3227_564_867	ENS	ala
AKUC01000007.1_3381_78_160	ENS	ala
AKUC01000007.1_3381_167_456	ENS	ala
AKUD01000001.1_188_167_456	ENS	ala
AKUD01000001.1_188_78_160	ENS	ala
AKUD01000001.1_341_564_867	ENS	ala
AKUD01000003.1_87_515_905	ENS	ala
AKUD01000003.1_88_484_885	ENS	ala
AKUD01000003.1_89_580_971	ENS	athr|thr
AKUD01000003.1_215_480_866	ENS	lys
AKUD01000004.1_1085_96_551	ENS	b-ala
AKUD01000004.1_1450_1564_1954	ENS	ala|gly
AKUD01000004.1_1450_67_459	ENS	ala
AKUD01000004.1_1502_84_533	ENS	ala
AKUD01000004.1_2307_175_572	ENS	ala
AKUD01000004.1_2308_67_458	ENS	ala
AKUD01000004.1_2309_1995_2398	ENS	thr
AKUD01000004.1_2309_488_880	ENS	phe
AKUD01000004.1_2871_1139_1547	ENS	thr
AKUD01000004.1_2871_66_474	ENS	thr
AKUD01000004.1_2872_4544_4934	ENS	thr
AKUD01000004.1_2872_3050_3440	ENS	phe
AKUD01000004.1_2872_486_891	ENS	thr
AKUD01000004.1_2872_5600_5992	ENS	tyr
AKUD01000004.1_2872_6659_7053	ENS	leu
AKUD01000004.1_2872_1994_2383	ENS	ala
AKTZ01000002.1_106_564_867	ENS	ala
AKTZ01000007.1_87_515_905	ENS	ala
AKTZ01000007.1_88_484_885	ENS	ala
AKTZ01000007.1_89_580_971	ENS	athr|thr
AKTZ01000008.1_18_480_866	ENS	lys
AKTZ01000011.1_596_96_551	ENS	b-ala
AKTZ01000011.1_888_167_456	ENS	ala
AKTZ01000011.1_888_78_160	ENS	ala
AKTZ01000012.1_121_1564_1954	ENS	ala|gly
AKTZ01000012.1_121_67_459	ENS	ala
AKTZ01000012.1_173_84_533	ENS	ala
AKTZ01000012.1_1056_175_572	ENS	ala
AKTZ01000012.1_1057_67_458	ENS	ala
AKTZ01000012.1_1058_488_880	ENS	phe
AKTZ01000012.1_1058_1995_2398	ENS	thr
AKTZ01000012.1_1618_1139_1547	ENS	thr
AKTZ01000012.1_1618_66_474	ENS	thr
AKTZ01000012.1_1619_3050_3440	ENS	phe
AKTZ01000012.1_1619_6659_7053	ENS	leu
AKTZ01000012.1_1619_5600_5992	ENS	tyr
AKTZ01000012.1_1619_486_891	ENS	thr
AKTZ01000012.1_1619_4544_4934	ENS	thr
AKTZ01000012.1_1619_1994_2383	ENS	ala
AKUA01000001.1_188_78_160	ENS	ala
AKUA01000001.1_188_167_456	ENS	ala
AKUA01000001.1_341_564_867	ENS	ala
AKUA01000003.1_695_515_905	ENS	ala
AKUA01000003.1_696_484_885	ENS	ala
AKUA01000003.1_697_580_971	ENS	athr|thr
AKUA01000003.1_823_480_866	ENS	lys
AKUA01000006.1_243_67_459	ENS	ala
AKUA01000006.1_243_1564_1954	ENS	ala|gly
AKUA01000006.1_295_84_533	ENS	ala
AKUA01000006.1_1178_175_572	ENS	ala
AKUA01000006.1_1179_67_458	ENS	ala
AKUA01000006.1_1180_1995_2398	ENS	thr
AKUA01000006.1_1180_488_880	ENS	phe
AKUA01000006.1_1740_66_474	ENS	thr
AKUA01000006.1_1740_1139_1547	ENS	thr
AKUA01000006.1_1741_4544_4934	ENS	thr
AKUA01000006.1_1741_5600_5992	ENS	tyr
AKUA01000006.1_1741_1994_2383	ENS	ala
AKUA01000006.1_1741_3050_3440	ENS	phe
AKUA01000006.1_1741_6659_7053	ENS	leu
AKUA01000006.1_1741_486_891	ENS	thr
AKUA01000006.1_2851_96_551	ENS	b-ala
AKUP01000006.1_33_78_161	ENS	ala
AKUP01000006.1_33_169_456	ENS	ala
AKUP01000006.1_186_565_867	ENS	ala
AKUP01000018.1_38_515_905	ENS	ala
AKUP01000018.1_39_484_885	ENS	ala
AKUP01000018.1_40_580_971	ENS	athr|thr
AKUP01000018.1_163_480_866	ENS	lys
AKUP01000018.1_170_532_933	ENS	ala
AKUP01000018.1_173_869_1275	ENS	ala
AKUP01000018.1_920_96_551	ENS	b-ala
AKUP01000019.1_386_67_459	ENS	ala
AKUP01000019.1_386_1564_1954	ENS	ala|gly
AKUP01000019.1_438_84_533	ENS	ala
AKUP01000020.1_338_67_458	ENS	ala
AKUP01000020.1_338_1578_1975	ENS	ala
AKUP01000020.1_339_488_880	ENS	phe
AKUP01000020.1_339_1995_2398	ENS	thr
AKUP01000020.1_940_66_474	ENS	thr
AKUP01000020.1_940_1139_1547	ENS	thr
AKUP01000020.1_941_5600_5992	ENS	tyr
AKUP01000020.1_941_4544_4934	ENS	athr|thr
AKUP01000020.1_941_3050_3440	ENS	phe
AKUP01000020.1_941_6659_7053	ENS	leu
AKUP01000020.1_941_1994_2383	ENS	ala
AKUP01000020.1_941_486_891	ENS	thr
AKTU01000001.1_174_869_1275	ENS	ala
AKTU01000001.1_177_532_933	ENS	ala
AKTU01000001.1_184_480_866	ENS	lys
AKTU01000001.1_612_78_161	ENS	ala
AKTU01000001.1_612_169_456	ENS	ala
AKTU01000001.1_764_565_867	ENS	ala
AKTU01000001.1_870_580_971	ENS	athr|thr
AKTU01000001.1_871_484_885	ENS	ala
AKTU01000001.1_872_515_905	ENS	ala
AKTU01000007.1_477_96_551	ENS	b-ala
AKTU01000008.1_262_84_533	ENS	ala
